id,start_date,end_date,entry,exit,censor,part_time,age
1,1986-01-13,1990-01-12,3.9671457905544147,3.997262149212868,0,0,31.15400410677618
2,1986-03-01,1992-08-31,3.838466803559206,6.50239561943874,0,1,29.478439425051334
3,1986-03-01,1992-09-30,3.838466803559206,6.584531143052704,1,0,37.440109514031484
4,1986-03-17,1992-09-30,3.7946611909650922,6.54072553045859,1,1,30.546201232032853
5,1986-04-01,1990-12-20,3.753593429158111,4.720054757015743,0,0,40.766598220396986
6,1986-04-17,1992-09-30,3.7097878165639973,6.455852156057495,1,0,31.98631074606434
7,1986-06-01,1992-09-30,3.586584531143053,6.33264887063655,1,1,33.40177960301163
8,1986-06-10,1990-12-01,3.561943874058864,4.476386036960986,0,0,30.743326488706366
9,1986-06-23,1990-06-27,3.5263518138261465,4.010951403148528,0,0,40.709103353867214
10,1986-06-30,1990-06-29,3.5071868583162216,3.997262149212868,0,0,32.34770704996578
11,1986-06-30,1990-06-29,3.5071868583162216,3.997262149212868,0,0,34.417522245037645
12,1986-06-30,1992-09-30,3.5071868583162216,6.253251197809719,1,0,29.87542778918549
13,1986-07-01,1990-07-01,3.5044490075290895,4,0,0,34.56810403832991
14,1986-07-01,1992-09-30,3.5044490075290895,6.250513347022587,1,0,28.632443531827516
15,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,27.589322381930184
16,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,28.870636550308006
17,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,29.82340862422998
18,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,31.980835044490075
19,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,30.455852156057496
20,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,29.251197809719372
21,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,26.8145106091718
22,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,30.308008213552363
23,1986-07-01,1990-12-01,3.5044490075290895,4.418891170431212,0,0,33.79876796714579
24,1986-07-01,1992-09-30,3.5044490075290895,6.250513347022587,1,0,51.60301163586585
25,1986-07-01,1992-09-30,3.5044490075290895,6.250513347022587,1,0,29.34428473648186
26,1986-07-01,1990-07-31,3.5044490075290895,4.082135523613963,0,0,29.79876796714579
27,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,28.98836413415469
28,1986-07-01,1990-08-15,3.5044490075290895,4.123203285420945,0,0,28.555783709787818
29,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,29.048596851471594
30,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,30.099931553730322
31,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,33.10335386721424
32,1986-07-01,1992-09-30,3.5044490075290895,6.250513347022587,1,0,28.59958932238193
33,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,30.420260095824776
34,1986-07-01,1991-06-30,3.5044490075290895,4.996577686516085,0,0,27.20602327173169
35,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,28.695414099931554
36,1986-07-01,1990-10-01,3.5044490075290895,4.251882272416153,0,0,31.857631759069132
37,1986-07-01,1990-06-30,3.5044490075290895,3.997262149212868,0,0,29.09240246406571
38,1986-07-02,1990-07-04,3.5017111567419574,4.005475701574264,0,0,27.397672826830938
39,1986-07-02,1990-07-06,3.5017111567419574,4.010951403148528,0,0,33.242984257357975
40,1986-07-05,1990-07-04,3.4934976043805612,3.997262149212868,0,0,31.707049965776864
41,1986-07-07,1992-09-30,3.488021902806297,6.234086242299795,1,1,28.78576317590691
42,1986-07-07,1990-07-05,3.488021902806297,3.994524298425736,0,0,30.951403148528406
43,1986-07-07,1990-07-06,3.488021902806297,3.997262149212868,0,0,30.209445585215605
44,1986-07-07,1990-07-06,3.488021902806297,3.997262149212868,0,0,33.26488706365503
45,1986-07-07,1991-04-30,3.488021902806297,4.813141683778234,0,0,31.652292950034223
46,1986-07-07,1992-09-30,3.488021902806297,6.234086242299795,1,0,29.19917864476386
47,1986-07-07,1992-09-30,3.488021902806297,6.234086242299795,1,1,28.777549623545518
48,1986-07-07,1990-07-06,3.488021902806297,3.997262149212868,0,0,30.48870636550308
49,1986-07-07,1990-07-06,3.488021902806297,3.997262149212868,0,0,30.217659137577
50,1986-07-07,1991-12-31,3.488021902806297,5.4839151266255985,0,0,28.78302532511978
51,1986-07-07,1991-07-31,3.488021902806297,5.065023956194388,0,0,27.789185489390828
52,1986-07-07,1990-07-14,3.488021902806297,4.0191649555099245,0,0,28.876112251882272
53,1986-07-07,1991-10-31,3.488021902806297,5.316906228610541,0,1,29.976728268309376
54,1986-07-07,1990-07-06,3.488021902806297,3.997262149212868,0,0,29.4072553045859
55,1986-07-08,1990-07-07,3.485284052019165,3.997262149212868,0,0,29.17453798767967
56,1986-07-09,1990-07-08,3.482546201232033,3.997262149212868,0,0,28.566735112936346
57,1986-07-14,1992-09-30,3.468856947296372,6.2149212867898695,1,0,29.481177275838466
58,1986-07-14,1992-09-30,3.468856947296372,6.2149212867898695,1,0,31.600273785078713
59,1986-07-14,1992-09-30,3.468856947296372,6.2149212867898695,1,0,33.4154688569473
60,1986-07-14,1990-07-13,3.468856947296372,3.997262149212868,0,0,29.259411362080765
61,1986-07-14,1990-07-13,3.468856947296372,3.997262149212868,0,0,34.60917180013689
62,1986-07-14,1990-07-13,3.468856947296372,3.997262149212868,0,0,30.78986995208761
63,1986-07-14,1990-07-13,3.468856947296372,3.997262149212868,0,0,41.04312114989733
64,1986-07-14,1991-07-13,3.468856947296372,4.996577686516085,0,0,29.541409993155373
65,1986-07-14,1990-07-13,3.468856947296372,3.997262149212868,0,0,30.26420260095825
66,1986-07-14,1992-09-30,3.468856947296372,6.2149212867898695,1,0,28.791238877481177
67,1986-07-14,1990-07-13,3.468856947296372,3.997262149212868,0,0,28.966461327857633
68,1986-07-14,1990-07-13,3.468856947296372,3.997262149212868,0,0,31.76728268309377
69,1986-07-14,1991-11-30,3.468856947296372,5.379876796714579,0,0,29.437371663244353
70,1986-07-14,1990-07-13,3.468856947296372,3.997262149212868,0,0,27.55373032169747
71,1986-07-15,1990-07-14,3.46611909650924,3.997262149212868,0,0,28.93634496919918
72,1986-07-15,1992-09-30,3.46611909650924,6.2121834360027375,1,0,28.914442162902123
73,1986-07-15,1990-07-14,3.46611909650924,3.997262149212868,0,0,29.65639972621492
74,1986-07-15,1990-09-30,3.46611909650924,4.210814510609172,0,0,30.61738535249829
75,1986-07-15,1990-07-14,3.46611909650924,3.997262149212868,0,0,29.60164271047228
76,1986-07-15,1990-07-14,3.46611909650924,3.997262149212868,0,0,30.130047912388775
77,1986-07-15,1990-07-14,3.46611909650924,3.997262149212868,0,0,29.4839151266256
78,1986-07-15,1990-07-20,3.46611909650924,4.01368925393566,0,0,32.219028062970565
79,1986-07-16,1990-06-30,3.463381245722108,3.9561943874058865,0,0,29.026694045174537
80,1986-07-16,1990-07-15,3.463381245722108,3.997262149212868,0,0,26.086242299794662
81,1986-07-16,1990-07-15,3.463381245722108,3.997262149212868,0,0,30.168377823408623
82,1986-07-21,1992-09-30,3.4496919917864477,6.195756331279945,1,0,34.30800821355236
83,1986-07-21,1992-09-30,3.4496919917864477,6.195756331279945,1,0,37.12799452429842
84,1986-07-21,1990-07-20,3.4496919917864477,3.997262149212868,0,0,29.415468856947296
85,1986-07-21,1990-07-20,3.4496919917864477,3.997262149212868,0,0,31.61122518822724
86,1986-07-21,1992-09-30,3.4496919917864477,6.195756331279945,1,0,29.579739904175224
87,1986-07-21,1990-06-01,3.4496919917864477,3.863107460643395,0,0,30.09719370294319
88,1986-07-22,1990-07-21,3.4469541409993156,3.997262149212868,0,0,33.28678986995209
89,1986-07-28,1990-07-27,3.430527036276523,3.997262149212868,0,0,31.140314852840522
90,1986-07-28,1990-07-31,3.430527036276523,4.008213552361396,0,0,36.73648186173853
91,1986-07-28,1990-07-27,3.430527036276523,3.997262149212868,0,0,30.458590006844627
92,1986-07-28,1992-09-30,3.430527036276523,6.176591375770021,1,1,36.46269678302532
93,1986-08-01,1991-08-18,3.4195756331279945,5.045859000684462,0,0,29.311430527036276
94,1986-08-01,1990-07-31,3.4195756331279945,3.997262149212868,0,0,31.926078028747433
95,1986-08-01,1992-09-30,3.4195756331279945,6.165639972621492,1,0,31.592060232717316
96,1986-08-01,1992-09-30,3.4195756331279945,6.165639972621492,1,0,30.965092402464066
97,1986-08-03,1992-09-11,3.4140999315537304,6.108145106091718,0,0,32.13141683778234
98,1986-08-04,1990-08-03,3.4113620807665983,3.997262149212868,0,0,34.51334702258727
99,1986-08-04,1990-08-03,3.4113620807665983,3.997262149212868,0,0,29.973990417522245
100,1986-08-11,1990-08-10,3.3921971252566734,3.997262149212868,0,0,30.099931553730322
101,1986-08-12,1992-05-31,3.3894592744695413,5.801505817932923,0,1,28.88432580424367
102,1986-08-15,1990-06-01,3.381245722108145,3.7946611909650922,0,0,27.88501026694045
103,1986-08-18,1990-02-28,3.373032169746749,3.5318275154004106,0,0,29.470225872689937
104,1986-08-21,1992-09-30,3.3648186173853527,6.11088295687885,1,0,31.72347707049966
105,1986-08-22,1992-09-30,3.36208076659822,6.108145106091718,1,0,32.134154688569474
106,1986-09-01,1992-09-30,3.3347022587268995,6.080766598220397,1,1,34.49965776865161
107,1986-09-01,1992-09-30,3.3347022587268995,6.080766598220397,1,0,29.136208076659823
108,1986-09-01,1990-08-31,3.3347022587268995,3.997262149212868,0,0,29.530458590006845
109,1986-09-15,1990-10-19,3.29637234770705,4.093086926762491,0,0,32.62149212867899
110,1986-09-15,1992-09-30,3.29637234770705,6.0424366872005475,1,0,29.39630390143737
111,1986-10-01,1990-09-28,3.252566735112936,3.991786447638604,0,0,30.548939082819988
112,1986-10-07,1992-09-30,3.2361396303901437,5.982203969883641,1,0,30.078028747433265
113,1986-11-01,1990-12-01,3.167693360711841,4.082135523613963,0,0,58.82546201232033
114,1986-11-17,1990-11-16,3.1238877481177276,3.997262149212868,0,0,27.28268309377139
115,1986-12-01,1992-09-30,3.0855578370978782,5.831622176591376,1,0,31.904175222450377
116,1986-12-07,1990-08-10,3.0691307323750854,3.67419575633128,0,0,30.45311430527036
117,1986-12-08,1990-06-30,3.0663928815879533,3.5592060232717317,0,0,33.38809034907597
118,1987-01-20,1991-11-11,2.948665297741273,4.80766598220397,0,0,32.11225188227242
119,1987-02-02,1992-09-30,2.9130732375085557,5.6591375770020536,1,1,32.40520191649555
120,1987-02-26,1990-07-15,2.847364818617385,3.381245722108145,0,0,30.795345653661876
121,1987-03-01,1992-09-30,2.839151266255989,5.585215605749487,1,1,29.256673511293634
122,1987-03-08,1991-07-31,2.8199863107460645,4.396988364134154,0,0,28.67624914442163
123,1987-05-11,1991-01-04,2.64476386036961,3.652292950034223,0,0,34.809034907597535
124,1987-06-01,1990-08-03,2.5872689938398357,3.1731690622861053,0,0,33.00479123887748
125,1987-06-01,1990-10-31,2.5872689938398357,3.4168377823408624,0,0,31.98904859685147
126,1987-06-06,1990-07-05,2.5735797399041753,3.080082135523614,0,0,34.79808350444901
127,1987-06-13,1992-02-28,2.5544147843942504,4.7118412046543465,0,0,32.993839835728956
128,1987-07-01,1990-03-30,2.5051334702258727,2.746064339493498,0,0,31.479808350444902
129,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,27.978097193702943
130,1987-07-01,1990-06-30,2.5051334702258727,2.9979466119096507,0,0,28.92539356605065
131,1987-07-01,1992-09-30,2.5051334702258727,5.25119780971937,1,0,31.08829568788501
132,1987-07-01,1992-04-30,2.5051334702258727,4.832306639288158,0,1,31.21697467488022
133,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,31.003422313483917
134,1987-07-01,1992-09-30,2.5051334702258727,5.25119780971937,1,0,35.20876112251882
135,1987-07-01,1990-08-15,2.5051334702258727,3.1238877481177276,0,0,30.269678302532512
136,1987-07-01,1992-09-30,2.5051334702258727,5.25119780971937,1,0,35.110198494182065
137,1987-07-01,1992-09-30,2.5051334702258727,5.25119780971937,1,0,32.035592060232716
138,1987-07-01,1990-06-21,2.5051334702258727,2.973305954825462,0,0,28.555783709787818
139,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,31.006160164271048
140,1987-07-01,1990-06-30,2.5051334702258727,2.9979466119096507,0,0,28.295687885010267
141,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,32.46817248459959
142,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,30.77344284736482
143,1987-07-01,1990-06-30,2.5051334702258727,2.9979466119096507,0,0,28.930869267624914
144,1987-07-01,1990-06-30,2.5051334702258727,2.9979466119096507,0,0,31.77549623545517
145,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,37.26488706365503
146,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,28.501026694045173
147,1987-07-01,1991-07-01,2.5051334702258727,4,0,0,35.59479808350445
148,1987-07-01,1992-09-30,2.5051334702258727,5.25119780971937,1,0,32.558521560574945
149,1987-07-01,1990-06-30,2.5051334702258727,2.9979466119096507,0,0,30.2258726899384
150,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,32.24093086926762
151,1987-07-01,1990-06-30,2.5051334702258727,2.9979466119096507,0,0,28.97741273100616
152,1987-07-01,1992-07-30,2.5051334702258727,5.08145106091718,0,0,36.64613278576318
153,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,27.707049965776864
154,1987-07-01,1990-11-16,2.5051334702258727,3.378507871321013,0,0,30.04243668720055
155,1987-07-01,1990-07-31,2.5051334702258727,3.082819986310746,0,0,32.24640657084189
156,1987-07-01,1991-06-30,2.5051334702258727,3.997262149212868,0,0,31.797399041752225
157,1987-07-01,1992-09-30,2.5051334702258727,5.25119780971937,1,1,29.61259411362081
158,1987-07-01,1990-06-30,2.5051334702258727,2.9979466119096507,0,0,32.355920602327174
159,1987-07-02,1992-09-30,2.5023956194387407,5.248459958932238,1,1,36.2135523613963
160,1987-07-05,1991-07-19,2.4941820670773445,4.03832991101985,0,0,38.521560574948666
161,1987-07-06,1992-09-30,2.4914442162902124,5.23750855578371,1,0,28.197125256673512
162,1987-07-06,1990-06-01,2.4914442162902124,2.9048596851471595,0,0,31.28268309377139
163,1987-07-06,1990-08-31,2.4914442162902124,3.154004106776181,0,0,29.78781656399726
164,1987-07-06,1992-09-30,2.4914442162902124,5.23750855578371,1,0,39.11841204654346
165,1987-07-06,1991-07-05,2.4914442162902124,3.997262149212868,0,0,33.24572210814511
166,1987-07-06,1991-04-30,2.4914442162902124,3.8165639972621492,0,0,33.661875427789184
167,1987-07-06,1991-07-04,2.4914442162902124,3.994524298425736,0,0,29.01574264202601
168,1987-07-06,1991-07-05,2.4914442162902124,3.997262149212868,0,0,28.522929500342233
169,1987-07-06,1992-09-30,2.4914442162902124,5.23750855578371,1,1,29.30321697467488
170,1987-07-06,1991-03-08,2.4914442162902124,3.671457905544148,0,0,29.177275838466805
171,1987-07-06,1992-09-30,2.4914442162902124,5.23750855578371,1,0,29.21286789869952
172,1987-07-06,1990-07-05,2.4914442162902124,2.9979466119096507,0,0,29.360711841204655
173,1987-07-06,1992-09-30,2.4914442162902124,5.23750855578371,1,0,36.44900752908966
174,1987-07-06,1992-07-05,2.4914442162902124,4.999315537303217,0,0,26.73511293634497
175,1987-07-06,1990-08-10,2.4914442162902124,3.0965092402464065,0,0,27.887748117727583
176,1987-07-06,1990-07-05,2.4914442162902124,2.9979466119096507,0,0,31.290896646132786
177,1987-07-06,1990-07-05,2.4914442162902124,2.9979466119096507,0,0,29.76865160848734
178,1987-07-06,1991-07-05,2.4914442162902124,3.997262149212868,0,0,29.66735112936345
179,1987-07-06,1991-06-30,2.4914442162902124,3.9835728952772076,0,0,35.676933607118414
180,1987-07-06,1991-06-28,2.4914442162902124,3.978097193702943,0,0,30.31895961670089
181,1987-07-07,1992-09-30,2.48870636550308,5.234770704996578,1,0,28.95003422313484
182,1987-07-07,1990-06-30,2.48870636550308,2.9815195071868583,0,0,28.57221081451061
183,1987-07-08,1990-07-07,2.485968514715948,2.9979466119096507,0,0,30.981519507186857
184,1987-07-08,1991-07-07,2.485968514715948,3.997262149212868,0,0,28.92539356605065
185,1987-07-08,1990-07-07,2.485968514715948,2.9979466119096507,0,0,29.505817932922657
186,1987-07-12,1991-07-15,2.4750171115674195,4.008213552361396,0,0,29.10609171800137
187,1987-07-13,1991-07-12,2.4722792607802875,3.997262149212868,0,0,29.09240246406571
188,1987-07-13,1991-07-12,2.4722792607802875,3.997262149212868,0,0,28.53388090349076
189,1987-07-13,1992-09-30,2.4722792607802875,5.218343600273785,1,0,30.962354551676935
190,1987-07-13,1990-07-12,2.4722792607802875,2.9979466119096507,0,0,30.55715263518138
191,1987-07-13,1991-07-12,2.4722792607802875,3.997262149212868,0,0,29.336071184120467
192,1987-07-13,1991-07-12,2.4722792607802875,3.997262149212868,0,0,28.80766598220397
193,1987-07-13,1990-10-21,2.4722792607802875,3.274469541409993,0,0,28.870636550308006
194,1987-07-13,1991-07-12,2.4722792607802875,3.997262149212868,0,0,28.468172484599588
195,1987-07-13,1990-07-12,2.4722792607802875,2.9979466119096507,0,0,28.55852156057495
196,1987-07-13,1991-07-14,2.4722792607802875,4.002737850787132,0,0,30.34633812457221
197,1987-07-13,1992-09-30,2.4722792607802875,5.218343600273785,1,0,29.8507871321013
198,1987-07-13,1991-07-12,2.4722792607802875,3.997262149212868,0,0,35.59753593429158
199,1987-07-13,1991-07-13,2.4722792607802875,4,0,0,30.001368925393567
200,1987-07-13,1990-09-28,2.4722792607802875,3.2114989733059547,0,0,30.39835728952772
201,1987-07-13,1990-07-12,2.4722792607802875,2.9979466119096507,0,0,29.921971252566735
202,1987-07-14,1992-01-06,2.4695414099931554,4.48186173853525,0,0,31.279945242984258
203,1987-07-15,1991-07-14,2.4668035592060233,3.997262149212868,0,0,28.42984257357974
204,1987-07-15,1990-06-30,2.4668035592060233,2.9596167008898013,0,0,26.33538672142368
205,1987-07-15,1990-12-01,2.4668035592060233,3.381245722108145,0,0,31.838466803559207
206,1987-07-15,1991-07-14,2.4668035592060233,3.997262149212868,0,0,40.76386036960986
207,1987-07-15,1992-09-30,2.4668035592060233,5.212867898699521,1,0,32.07392197125257
208,1987-07-15,1990-12-01,2.4668035592060233,3.381245722108145,0,0,32.276522929500345
209,1987-07-15,1992-09-30,2.4668035592060233,5.212867898699521,1,0,28.955509924709105
210,1987-07-15,1990-07-14,2.4668035592060233,2.9979466119096507,0,0,29.53867214236824
211,1987-07-15,1992-09-30,2.4668035592060233,5.212867898699521,1,0,32.31485284052019
212,1987-07-15,1991-07-14,2.4668035592060233,3.997262149212868,0,0,32.31759069130732
213,1987-07-15,1991-07-14,2.4668035592060233,3.997262149212868,0,0,38.40109514031485
214,1987-07-16,1991-07-15,2.4640657084188913,3.997262149212868,0,0,34.51334702258727
215,1987-07-16,1992-06-09,2.4640657084188913,4.900752908966461,0,0,32.50376454483231
216,1987-07-17,1992-09-30,2.461327857631759,5.207392197125257,1,0,29.574264202600958
217,1987-07-17,1991-06-17,2.461327857631759,3.917864476386037,0,0,29.672826830937716
218,1987-07-19,1992-09-30,2.455852156057495,5.201916495550993,1,0,29.8507871321013
219,1987-07-20,1990-07-30,2.4531143052703626,3.028062970568104,0,0,30.015058179329227
220,1987-07-20,1991-07-05,2.4531143052703626,3.9589322381930185,0,0,30.409308692676248
221,1987-07-20,1990-07-19,2.4531143052703626,2.9979466119096507,0,0,30.223134839151268
222,1987-07-20,1992-09-30,2.4531143052703626,5.19917864476386,1,0,29.22655715263518
223,1987-07-20,1990-07-27,2.4531143052703626,3.0198494182067077,0,0,28.733744010951405
224,1987-07-20,1991-07-19,2.4531143052703626,3.997262149212868,0,0,31.46611909650924
225,1987-07-20,1991-07-19,2.4531143052703626,3.997262149212868,0,0,28.583162217659137
226,1987-07-21,1992-09-30,2.4503764544832305,5.196440793976728,1,0,28.971937029431896
227,1987-07-21,1991-07-20,2.4503764544832305,3.997262149212868,0,0,40.813141683778234
228,1987-07-23,1990-07-22,2.4449007529089664,2.9979466119096507,0,0,30.50239561943874
229,1987-07-24,1992-09-30,2.4421629021218343,5.188227241615332,1,0,32.90622861054072
230,1987-07-27,1992-09-30,2.433949349760438,5.1800136892539355,1,0,39.08555783709788
231,1987-07-27,1992-07-16,2.433949349760438,4.971937029431896,0,0,33.23750855578371
232,1987-07-27,1990-02-15,2.433949349760438,2.5571526351813825,0,0,29.88911704312115
233,1987-07-27,1992-08-21,2.433949349760438,5.070499657768652,0,0,30.028747433264886
234,1987-08-01,1992-09-30,2.4202600958247777,5.166324435318275,1,1,33.81245722108145
235,1987-08-01,1992-09-30,2.4202600958247777,5.166324435318275,1,0,35.96167008898015
236,1987-08-01,1990-07-31,2.4202600958247777,2.9979466119096507,0,0,32.24093086926762
237,1987-08-01,1991-10-15,2.4202600958247777,4.205338809034908,0,0,30.409308692676248
238,1987-08-01,1991-11-30,2.4202600958247777,4.331279945242985,0,0,31.211498973305954
239,1987-08-01,1991-07-31,2.4202600958247777,3.997262149212868,0,0,41.46201232032854
240,1987-08-01,1991-07-31,2.4202600958247777,3.997262149212868,0,0,28.725530458590008
241,1987-08-01,1991-07-31,2.4202600958247777,3.997262149212868,0,0,31.923340177960302
242,1987-08-01,1991-07-15,2.4202600958247777,3.9534565366187544,0,0,30.135523613963038
243,1987-08-01,1990-08-10,2.4202600958247777,3.025325119780972,0,0,30.535249828884325
244,1987-08-02,1990-08-01,2.4175222450376452,2.9979466119096507,0,0,28.54757015742642
245,1987-08-02,1992-09-30,2.4175222450376452,5.163586584531143,1,0,45.817932922655714
246,1987-08-03,1992-09-30,2.414784394250513,5.160848733744011,1,0,29.1854893908282
247,1987-08-03,1990-08-03,2.414784394250513,3.0006844626967832,0,0,32.03832991101985
248,1987-08-03,1991-03-31,2.414784394250513,3.6577686516084875,0,0,27.71252566735113
249,1987-08-05,1990-08-04,2.409308692676249,2.9979466119096507,0,0,32.629705681040384
250,1987-08-10,1990-08-09,2.3956194387405887,2.9979466119096507,0,0,39.98904859685147
251,1987-08-10,1992-09-30,2.3956194387405887,5.1416837782340865,1,1,33.21286789869952
252,1987-08-15,1992-02-15,2.3819301848049284,4.503764544832307,0,1,31.38398357289528
253,1987-08-15,1991-08-15,2.3819301848049284,4,0,0,37.1937029431896
254,1987-08-15,1991-08-14,2.3819301848049284,3.997262149212868,0,0,30.576317590691307
